player,Zona,Equipo,Fuera,Bloqueado,Parado,Gol,Palo,TirosTotales,%Fuera,%Bloqueado,%Parado,%Gol,%Palo
Víctor García,17,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor Gómez,7,Espanyol,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Víctor Gómez,17,Espanyol,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Víctor Laguardia,14,Alaves,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Víctor Sánchez,3,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor Sánchez,7,Espanyol,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Víctor Sánchez,8,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor Sánchez,9,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor Sánchez,12,Espanyol,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Víctor Sánchez,13,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Waldo Rubio,9,Real Valladolid,3,3,1,0,0,7,42.86,42.86,14.29,0.0,0.0
Waldo Rubio,12,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Waldo Rubio,13,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Waldo Rubio,14,Real Valladolid,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Waldo Rubio,19,Real Valladolid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
William Carvalho,9,Real Betis,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
William Carvalho,14,Real Betis,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Willian José,7,Real Sociedad,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Willian José,8,Real Sociedad,1,4,0,0,0,5,20.0,80.0,0.0,0.0,0.0
Willian José,9,Real Sociedad,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Willian José,12,Real Sociedad,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Willian José,13,Real Sociedad,11,2,3,5,0,21,52.38,9.52,14.29,23.81,0.0
Willian José,14,Real Sociedad,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Willian José,17,Real Sociedad,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Willian José,18,Real Sociedad,4,4,3,3,0,14,28.57,28.57,21.43,21.43,0.0
Willian José,19,Real Sociedad,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Wu Lei,7,Espanyol,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Wu Lei,8,Espanyol,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Wu Lei,12,Espanyol,2,4,1,0,0,7,28.57,57.14,14.29,0.0,0.0
Wu Lei,13,Espanyol,4,1,4,2,0,11,36.36,9.09,36.36,18.18,0.0
Wu Lei,17,Espanyol,2,2,0,1,0,5,40.0,40.0,0.0,20.0,0.0
Wu Lei,18,Espanyol,4,1,1,0,0,6,66.67,16.67,16.67,0.0,0.0
Wu Lei,19,Espanyol,0,0,3,0,0,3,0.0,0.0,100.0,0.0,0.0
Xavier Quintillá,13,Villarreal,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Ximo Navarro,8,Alaves,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Ximo Navarro,12,Alaves,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Yan Eteki,7,Granada,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Yan Eteki,8,Granada,2,0,0,0,1,3,66.67,0.0,0.0,0.0,33.33
Yangel Herrera,7,Granada,5,2,1,1,0,9,55.56,22.22,11.11,11.11,0.0
Yangel Herrera,8,Granada,3,0,0,0,0,3,100.0,0.0,0.0,0.0,0.0
Yangel Herrera,9,Granada,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Yangel Herrera,13,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Yangel Herrera,17,Granada,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Yangel Herrera,18,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Yannick Carrasco,7,Atletico Madrid,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Yannick Carrasco,8,Atletico Madrid,0,3,2,0,0,5,0.0,60.0,40.0,0.0,0.0
Yannick Carrasco,9,Atletico Madrid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Yannick Carrasco,12,Atletico Madrid,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Yannick Carrasco,13,Atletico Madrid,2,0,0,1,0,3,66.67,0.0,0.0,33.33,0.0
Yannick Carrasco,14,Atletico Madrid,0,3,0,0,0,3,0.0,100.0,0.0,0.0,0.0
Yeray Álvarez,3,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Yeray Álvarez,7,Athletic Club,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Youssef En-Nesyri,3,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Youssef En-Nesyri,7,Leganes,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Youssef En-Nesyri,7,Sevilla,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Youssef En-Nesyri,8,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Youssef En-Nesyri,12,Leganes,2,2,3,2,0,9,22.22,22.22,33.33,22.22,0.0
Youssef En-Nesyri,12,Sevilla,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Youssef En-Nesyri,13,Leganes,5,1,3,1,0,10,50.0,10.0,30.0,10.0,0.0
Youssef En-Nesyri,13,Sevilla,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Youssef En-Nesyri,14,Leganes,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Youssef En-Nesyri,14,Sevilla,3,0,0,1,0,4,75.0,0.0,0.0,25.0,0.0
Youssef En-Nesyri,17,Leganes,1,0,0,0,1,2,50.0,0.0,0.0,0.0,50.0
Youssef En-Nesyri,17,Sevilla,1,0,2,0,0,3,33.33,0.0,66.67,0.0,0.0
Youssef En-Nesyri,18,Leganes,1,1,2,1,0,5,20.0,20.0,40.0,20.0,0.0
Youssef En-Nesyri,18,Sevilla,2,0,0,1,0,3,66.67,0.0,0.0,33.33,0.0
Yuri,8,Athletic Club,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Yuri,9,Athletic Club,3,0,4,0,0,7,42.86,0.0,57.14,0.0,0.0
Yuri,14,Athletic Club,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Yuri,18,Athletic Club,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Yuri,19,Athletic Club,3,1,1,0,0,5,60.0,20.0,20.0,0.0,0.0
Zaldúa,7,Real Sociedad,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Zaldúa,8,Real Sociedad,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Zaldúa,12,Real Sociedad,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Zaldúa,17,Real Sociedad,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Álex Moreno,9,Real Betis,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Álex Moreno,13,Real Betis,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Álex Moreno,14,Real Betis,3,5,4,0,0,12,25.0,41.67,33.33,0.0,0.0
Álex Moreno,18,Real Betis,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Álex Moreno,19,Real Betis,2,0,3,0,0,5,40.0,0.0,60.0,0.0,0.0
Álvaro Morata,8,Atletico Madrid,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Álvaro Morata,9,Atletico Madrid,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Álvaro Morata,12,Atletico Madrid,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Álvaro Morata,13,Atletico Madrid,5,1,6,1,0,13,38.46,7.69,46.15,7.69,0.0
Álvaro Morata,14,Atletico Madrid,2,2,1,0,0,5,40.0,40.0,20.0,0.0,0.0
Álvaro Morata,17,Atletico Madrid,2,2,0,0,0,4,50.0,50.0,0.0,0.0,0.0
Álvaro Morata,18,Atletico Madrid,4,3,4,6,1,18,22.22,16.67,22.22,33.33,5.56
Álvaro Morata,19,Atletico Madrid,0,0,1,1,0,2,0.0,0.0,50.0,50.0,0.0
Álvaro Odriozola,18,Real Madrid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Álvaro Vadillo,13,Granada,0,0,1,1,0,2,0.0,0.0,50.0,50.0,0.0
Álvaro Vadillo,14,Granada,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Ángel,1,Getafe,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Ángel,2,Getafe,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Ángel,7,Getafe,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Ángel,8,Getafe,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Ángel,9,Getafe,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Ángel,12,Getafe,2,2,1,0,0,5,40.0,40.0,20.0,0.0,0.0
Ángel,13,Getafe,4,0,4,2,0,10,40.0,0.0,40.0,20.0,0.0
Ángel,14,Getafe,2,1,1,1,0,5,40.0,20.0,20.0,20.0,0.0
Ángel,17,Getafe,1,0,1,1,0,3,33.33,0.0,33.33,33.33,0.0
Ángel,18,Getafe,2,1,0,3,0,6,33.33,16.67,0.0,50.0,0.0
Ángel,19,Getafe,0,0,2,1,0,3,0.0,0.0,66.67,33.33,0.0
Ángel Correa,7,Atletico Madrid,0,3,1,0,0,4,0.0,75.0,25.0,0.0,0.0
Ángel Correa,8,Atletico Madrid,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Ángel Correa,9,Atletico Madrid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Ángel Correa,12,Atletico Madrid,2,1,2,0,0,5,40.0,20.0,40.0,0.0,0.0
Ángel Correa,13,Atletico Madrid,3,0,2,2,0,7,42.86,0.0,28.57,28.57,0.0
Ángel Correa,14,Atletico Madrid,1,0,2,0,1,4,25.0,0.0,50.0,0.0,25.0
Ángel Correa,17,Atletico Madrid,1,0,2,2,1,6,16.67,0.0,33.33,33.33,16.67
Ángel Correa,18,Atletico Madrid,1,0,2,1,0,4,25.0,0.0,50.0,25.0,0.0
Ángel Correa,19,Atletico Madrid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Éver Banega,8,Sevilla,2,4,2,0,0,8,25.0,50.0,25.0,0.0,0.0
Éver Banega,9,Sevilla,1,1,2,0,1,5,20.0,20.0,40.0,0.0,20.0
Éver Banega,12,Sevilla,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Éver Banega,13,Sevilla,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Éver Banega,14,Sevilla,0,2,1,0,0,3,0.0,66.67,33.33,0.0,0.0
Éver Banega,17,Sevilla,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Éver Banega,18,Sevilla,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Íñigo Lekue,12,Athletic Club,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Íñigo Lekue,17,Athletic Club,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Óliver Torres,8,Sevilla,2,2,2,0,0,6,33.33,33.33,33.33,0.0,0.0
Óliver Torres,9,Sevilla,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Óliver Torres,12,Sevilla,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Óliver Torres,13,Sevilla,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Óliver Torres,14,Sevilla,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Óliver Torres,17,Sevilla,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Óliver Torres,18,Sevilla,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Óscar Melendo,8,Espanyol,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Óscar Melendo,12,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Óscar Plano,7,Real Valladolid,3,0,2,0,0,5,60.0,0.0,40.0,0.0,0.0
Óscar Plano,8,Real Valladolid,0,2,1,0,0,3,0.0,66.67,33.33,0.0,0.0
Óscar Plano,9,Real Valladolid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Óscar Plano,12,Real Valladolid,1,2,0,0,0,3,33.33,66.67,0.0,0.0,0.0
Óscar Plano,13,Real Valladolid,3,2,2,2,0,9,33.33,22.22,22.22,22.22,0.0
Óscar Plano,14,Real Valladolid,2,1,2,1,0,6,33.33,16.67,33.33,16.67,0.0
Óscar Plano,18,Real Valladolid,1,1,0,1,0,3,33.33,33.33,0.0,33.33,0.0
Óscar Plano,19,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Óscar Rodríguez,4,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Óscar Rodríguez,6,Leganes,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Óscar Rodríguez,7,Leganes,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Óscar Rodríguez,8,Leganes,4,0,1,0,0,5,80.0,0.0,20.0,0.0,0.0
Óscar Rodríguez,9,Leganes,0,1,1,1,0,3,0.0,33.33,33.33,33.33,0.0
Óscar Rodríguez,10,Leganes,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Óscar Rodríguez,12,Leganes,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Óscar Rodríguez,13,Leganes,1,0,5,0,0,6,16.67,0.0,83.33,0.0,0.0
Óscar Rodríguez,14,Leganes,3,1,1,1,0,6,50.0,16.67,16.67,16.67,0.0
Óscar Rodríguez,18,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
